as_of_date,team_code,scorer,goals_weighted,share
2026-06-01,SUI,Albian Ajeti,0.0668613992,0.0016902299
2026-06-01,SUI,Valentin Stocker,0.0658799188,0.0016654185
2026-06-01,SUI,Fabian Frei,0.0484557280,0.0012249418
2026-06-01,SUI,Gökhan Inler,0.0446963089,0.0011299052
2026-06-01,SUI,Johan Djourou,0.0240970139,0.0006091631
2026-06-01,SUI,Pajtim Kasami,0.0240970139,0.0006091631
2026-06-01,SUI,Alexander Frei,0.0207371334,0.0005242266
2026-06-01,SUI,Tranquillo Barnetta,0.0199457874,0.0005042217
2026-06-01,SUI,Blaise Nkufo,0.0106763134,0.0002698930
2026-06-01,SUI,Hakan Yakin,0.0091319425,0.0002308519
2026-06-01,SUI,Philippe Senderos,0.0082996230,0.0002098112
2026-06-01,SUI,Gelson Fernandes,0.0062004705,0.0001567455
2026-06-01,SUI,Marco Streller,0.0049555080,0.0001252733
2026-06-01,SUI,Benjamin Huggel,0.0029550787,0.0000747032
2026-06-01,SUI,Marco Padalino,0.0028576129,0.0000722393
2026-06-01,SUI,Stéphane Grichting,0.0028576129,0.0000722393
2026-06-01,SUI,Johan Vonlanthen,0.0024636230,0.0000622794
2026-06-01,SUI,Alexandre Rey,0.0015777732,0.0000398855
2026-06-01,SUI,Kubilay Türkyilmaz,0.0015268306,0.0000385977
2026-06-01,SUI,Stéphane Chapuisat,0.0009163987,0.0000231662
2026-06-01,SUI,Valon Behrami,0.0007521252,0.0000190134
2026-06-01,SUI,Ludovic Magnin,0.0007273182,0.0000183863
2026-06-01,SUI,Daniel Gygax,0.0007060305,0.0000178482
2026-06-01,SUI,Raphaël Wicky,0.0006445967,0.0000162952
2026-06-01,SUI,Murat Yakin,0.0003309028,0.0000083651
2026-06-01,SUI,Bernt Haas,0.0003220972,0.0000081425
2026-06-01,SUI,Ricardo Cabanas,0.0003220972,0.0000081425
2026-06-01,SUI,Fabio Celestini,0.0002564133,0.0000064820
2026-06-01,SUI,Patrick Müller,0.0002472443,0.0000062502
2026-06-01,SUI,Sébastien Fournier,0.0002001475,0.0000050596
2026-06-01,SUI,Johann Lonfat,0.0001489282,0.0000037648
2026-06-01,SUI,Marco Zwyssig,0.0001262982,0.0000031928
2026-06-01,SUI,Adrian Knup,0.0001190621,0.0000030098
2026-06-01,SUI,Patrick Bühlmann,0.0000891075,0.0000022526
2026-06-01,SUI,Ciriaco Sforza,0.0000839660,0.0000021226
2026-06-01,SUI,Christophe Ohrel,0.0000706472,0.0000017859
2026-06-01,SUI,Georges Bregy,0.0000549561,0.0000013893
2026-06-01,SUI,Thomas Bickel,0.0000442795,0.0000011194
2026-06-01,SUI,Adrian Kunz,0.0000428926,0.0000010843
2026-06-01,SUI,Marc Hottiger,0.0000366225,0.0000009258
2026-06-01,SUI,Nestor Subiat,0.0000364919,0.0000009225
2026-06-01,SUI,Massimo Lombardo,0.0000311149,0.0000007866
2026-06-01,SUI,Alain Sutter,0.0000245730,0.0000006212
2026-06-01,SUI,Marcel Koller,0.0000164995,0.0000004171
2026-06-01,SUI,Heinz Hermann,0.0000104237,0.0000002635
2026-06-01,SUI,Frédéric Chassot,0.0000039534,0.0000000999
2026-06-01,SUI,Christophe Bonvin,0.0000027893,0.0000000705
2026-06-01,SUI,Dario Zuffi,0.0000022962,0.0000000580
2026-06-01,SUI,André Egli,0.0000021451,0.0000000542
2026-06-01,SUI,Jean-Paul Brigger,0.0000018766,0.0000000474
2026-06-01,SUI,Beat Sutter,0.0000018651,0.0000000471
2026-06-01,SUI,Hans-Peter Zwicker,0.0000013844,0.0000000350
2026-06-01,SUI,André Halter,0.0000011979,0.0000000303
2026-06-01,SUI,Martin Weber,0.0000009758,0.0000000247
2026-06-01,SUI,Umberto Barberis,0.0000008175,0.0000000207
2026-06-01,SUI,Claudio Sulser,0.0000007063,0.0000000179
2026-06-01,SUI,Christian Matthey,0.0000006865,0.0000000174
2026-06-01,SUI,Andy Egli,0.0000005150,0.0000000130
2026-06-01,SUI,Alain Geiger,0.0000003394,0.0000000086
2026-06-01,SUI,Marco Schällibaum,0.0000003394,0.0000000086
2026-06-01,SUI,Gianpetro Zappa,0.0000002349,0.0000000059
2026-06-01,SUI,Hans-Jörg Pfister,0.0000002016,0.0000000051
2026-06-01,SUI,Robert Lüthi,0.0000001639,0.0000000041
2026-06-01,SUI,Alfred Scheiwiler,0.0000001443,0.0000000036
2026-06-01,SUI,Raimondo Ponte,0.0000000723,0.0000000018
2026-06-01,SUI,Herbert Hermann,0.0000000711,0.0000000018
2026-06-01,SUI,Markus Tanner,0.0000000574,0.0000000015
2026-06-01,SUI,Peter Risi,0.0000000566,0.0000000014
2026-06-01,SUI,Serge Trinchero,0.0000000285,0.0000000007
2026-06-01,SUI,Kurt Müller,0.0000000252,0.0000000006
2026-06-01,SUI,Fritz Künzli,0.0000000234,0.0000000006
2026-06-01,SUI,Karl Odermatt,0.0000000209,0.0000000005
2026-06-01,SUI,Rolf Blättler,0.0000000187,0.0000000005
2026-06-01,SUI,Rudi Elsener,0.0000000175,0.0000000004
2026-06-01,SUI,Hans-Peter Schild,0.0000000149,0.0000000004
2026-06-01,SUI,René-Pierre Quentin,0.0000000148,0.0000000004
2026-06-01,SUI,Daniel Jeandupeux,0.0000000050,0.0000000001
2026-06-01,SUI,Roland Citherlet,0.0000000042,0.0000000001
2026-06-01,SUI,Georges Vuilleumier,0.0000000041,0.0000000001
2026-06-01,SUI,Köbi Kuhn,0.0000000015,0.0000000000
2026-06-01,SUI,Richard Dürr,0.0000000013,0.0000000000
2026-06-01,SUI,Anton Allemann,0.0000000009,0.0000000000
2026-06-01,SUI,Charles Antenen,0.0000000006,0.0000000000
2026-06-01,SUI,Robert Hosp,0.0000000006,0.0000000000
2026-06-01,SUI,Heinz Schneiter,0.0000000005,0.0000000000
2026-06-01,SUI,Robert Ballaman,0.0000000003,0.0000000000
2026-06-01,SUI,Rolf Wüthrich,0.0000000003,0.0000000000
2026-06-01,SUI,Charles Hertig,0.0000000002,0.0000000000
2026-06-01,SUI,Norbert Eschmann,0.0000000002,0.0000000000
2026-06-01,SUI,Josef Hügi,0.0000000001,0.0000000000
2026-06-01,SUI,Roger Vonlanthen,0.0000000001,0.0000000000
2026-06-01,SUI,Ferdinando Riva,0.0000000000,0.0000000000
2026-06-01,SUI,Jacques Fatton,0.0000000000,0.0000000000
2026-06-01,SUI,René Maillard,0.0000000000,0.0000000000
2026-06-01,SUI,René Bader,0.0000000000,0.0000000000
2026-06-01,SUI,Hans-Peter Friedländer,0.0000000000,0.0000000000
2026-06-01,SUI,Kiki Antenen,0.0000000000,0.0000000000
2026-06-01,SUI,André Abegglen,0.0000000000,0.0000000000
2026-06-01,SUI,Alfred Bickel,0.0000000000,0.0000000000
2026-06-01,SUI,Eugen Walaschek,0.0000000000,0.0000000000
2026-06-01,SUI,Georges Aeby,0.0000000000,0.0000000000
2026-06-01,SUI,Lauro Amado,0.0000000000,0.0000000000
2026-06-01,SUI,Leopold Kielholz,0.0000000000,0.0000000000
2026-06-01,SUI,Willy Jäggi,0.0000000000,0.0000000000
2026-06-01,SUI,Ernst Hufschmid,0.0000000000,0.0000000000
2026-06-01,SUI,Erwin Hochsträsser,0.0000000000,0.0000000000
2026-06-01,SUI,Alessandro Frigerio,0.0000000000,0.0000000000
2026-06-01,SUI,Max Abegglen,0.0000000000,0.0000000000
2026-06-01,SUI,Paul Sturzenegger,0.0000000000,0.0000000000
2026-06-01,SUI,Walter Dietrich,0.0000000000,0.0000000000
2026-06-01,SUI,Robert Pache,0.0000000000,0.0000000000
2026-06-01,SUI,Rudolf Ramseyer,0.0000000000,0.0000000000
2026-06-01,SWE,Viktor Gyökeres,10.2447488107,0.2927395793
2026-06-01,SWE,Alexander Isak,3.6278875233,0.1036654277
2026-06-01,SWE,Emil Forsberg,2.9623289917,0.0846473602
2026-06-01,SWE,Anthony Elanga,2.2910498316,0.0654658280
2026-06-01,SWE,Viktor Claesson,2.0622907696,0.0589291298
2026-06-01,SWE,Dejan Kulusevski,1.9460749926,0.0556083107
2026-06-01,SWE,Robin Quaison,1.5920814281,0.0454930869
2026-06-01,SWE,Yasin Ayari,1.3365872581,0.0381924436
2026-06-01,SWE,Sebastian Nanasi,1.1308728341,0.0323142367
2026-06-01,SWE,Gustaf Lagerbielke,0.9423190551,0.0269263882
2026-06-01,SWE,Marcus Berg,0.8345844910,0.0238479164
2026-06-01,SWE,Gustav Lundgren,0.8295612634,0.0237043796
2026-06-01,SWE,Benjamin Nygren,0.8271799123,0.0236363335
2026-06-01,SWE,Ken Sema,0.5638132667,0.0161107375
2026-06-01,SWE,Zlatan Ibrahimović,0.3891706092,0.0111203937
2026-06-01,SWE,Emil Holm,0.3861458848,0.0110339634
2026-06-01,SWE,Sebastian Larsson,0.3761373212,0.0107479728
2026-06-01,SWE,Andreas Granqvist,0.3477294106,0.0099362281
2026-06-01,SWE,Jesper Karlsson,0.3284128033,0.0093842638
2026-06-01,SWE,Marcus Danielson,0.2416385757,0.0069047252
2026-06-01,SWE,Ludwig Augustinsson,0.2256636964,0.0064482494
2026-06-01,SWE,Ola Toivonen,0.2162012063,0.0061778626
2026-06-01,SWE,Victor Lindelöf,0.2005444574,0.0057304773
2026-06-01,SWE,Mikael Lustig,0.1428074024,0.0040806641
2026-06-01,SWE,Isaac Kiese Thelin,0.1071481564,0.0030617155
2026-06-01,SWE,John Guidetti,0.1015364491,0.0029013632
2026-06-01,SWE,Mattias Svanberg,0.1015364491,0.0029013632
2026-06-01,SWE,Sebastian Andersson,0.1015364491,0.0029013632
2026-06-01,SWE,Jimmy Durmaz,0.0602260836,0.0017209361
2026-06-01,SWE,Erkan Zengin,0.0576880491,0.0016484128
2026-06-01,SWE,Jakob Johansson,0.0500604353,0.0014304568
2026-06-01,SWE,Christoffer Nyman,0.0469024603,0.0013402189
2026-06-01,SWE,Johan Elmander,0.0441290100,0.0012609687
2026-06-01,SWE,Oscar Hiljemark,0.0342526818,0.0009787566
2026-06-01,SWE,Tobias Hysén,0.0298392605,0.0008526449
2026-06-01,SWE,Kim Källström,0.0262792750,0.0007509197
2026-06-01,SWE,Martin Olsson,0.0236830804,0.0006767345
2026-06-01,SWE,Christian Wilhelmsson,0.0209153447,0.0005976476
2026-06-01,SWE,Alexander Kačaniklić,0.0205037992,0.0005858878
2026-06-01,SWE,Olof Mellberg,0.0201725575,0.0005764227
2026-06-01,SWE,Anders Svensson,0.0198154842,0.0005662195
2026-06-01,SWE,Rasmus Elm,0.0167104253,0.0004774937
2026-06-01,SWE,Marcus Allbäck,0.0114022458,0.0003258146
2026-06-01,SWE,Pontus Wernbloom,0.0080928241,0.0002312492
2026-06-01,SWE,Seb Larsson,0.0075797701,0.0002165889
2026-06-01,SWE,Henrik Larsson,0.0074404177,0.0002126069
2026-06-01,SWE,Freddie Ljungberg,0.0073079581,0.0002088220
2026-06-01,SWE,Emir Bajrami,0.0052765116,0.0001507742
2026-06-01,SWE,Alexander Gerndt,0.0052563255,0.0001501974
2026-06-01,SWE,Daniel Majstorović,0.0026290408,0.0000751238
2026-06-01,SWE,Mattias Jonson,0.0024626031,0.0000703679
2026-06-01,SWE,Markus Rosenberg,0.0023006311,0.0000657396
2026-06-01,SWE,Samuel Holmén,0.0020238820,0.0000578316
2026-06-01,SWE,Petter Hansson,0.0018530976,0.0000529515
2026-06-01,SWE,Erik Edman,0.0006027771,0.0000172241
2026-06-01,SWE,Niclas Alexandersson,0.0005797780,0.0000165669
2026-06-01,SWE,Kennet Andersson,0.0004430619,0.0000126603
2026-06-01,SWE,Mikael Nilsson,0.0003514453,0.0000100424
2026-06-01,SWE,Andreas Jakobsson,0.0003501008,0.0000100040
2026-06-01,SWE,Martin Dahlin,0.0002524456,0.0000072135
2026-06-01,SWE,Johan Mjällby,0.0002473310,0.0000070674
2026-06-01,SWE,Andreas Andersson,0.0002345663,0.0000067026
2026-06-01,SWE,Patrik Andersson,0.0002006565,0.0000057337
2026-06-01,SWE,Pär Zetterberg,0.0001355513,0.0000038733
2026-06-01,SWE,Tomas Brolin,0.0001309597,0.0000037421
2026-06-01,SWE,Klas Ingesson,0.0000331291,0.0000009467
2026-06-01,SWE,Håkan Mild,0.0000255337,0.0000007296
2026-06-01,SWE,Jan Eriksson,0.0000232702,0.0000006649
2026-06-01,SWE,Jörgen Pettersson,0.0000227667,0.0000006505
2026-06-01,SWE,Roger Ljung,0.0000162326,0.0000004638
2026-06-01,SWE,Johnny Ekström,0.0000142939,0.0000004084
2026-06-01,SWE,Stefan Landberg,0.0000096476,0.0000002757
2026-06-01,SWE,Anders Limpar,0.0000079422,0.0000002269
2026-06-01,SWE,Stefan Pettersson,0.0000076802,0.0000002195
2026-06-01,SWE,Glenn Strömberg,0.0000060074,0.0000001717
2026-06-01,SWE,Peter Larsson,0.0000052988,0.0000001514
2026-06-01,SWE,Mats Magnusson,0.0000043213,0.0000001235
2026-06-01,SWE,Robert Prytz,0.0000028186,0.0000000805
2026-06-01,SWE,Leif Engqvist,0.0000026895,0.0000000769
2026-06-01,SWE,Dan Corneliusson,0.0000025832,0.0000000738
2026-06-01,SWE,Niclas Nyhlén,0.0000023205,0.0000000663
2026-06-01,SWE,Hans Holmqvist,0.0000019473,0.0000000556
2026-06-01,SWE,Glenn Hysén,0.0000012630,0.0000000361
2026-06-01,SWE,Thomas Sunesson,0.0000011506,0.0000000329
2026-06-01,SWE,Stig Fredriksson,0.0000009768,0.0000000279
2026-06-01,SWE,Lasse Larsson,0.0000005884,0.0000000168
2026-06-01,SWE,Torbjörn Nilsson,0.0000004844,0.0000000138
2026-06-01,SWE,Ingemar Erlandsson,0.0000004096,0.0000000117
2026-06-01,SWE,Håkan Sandberg,0.0000002901,0.0000000083
2026-06-01,SWE,Andreas Ravelli,0.0000002862,0.0000000082
2026-06-01,SWE,Hasse Borg,0.0000002740,0.0000000078
2026-06-01,SWE,Mats Jingblad,0.0000002316,0.0000000066
2026-06-01,SWE,Ulf Eriksson,0.0000002316,0.0000000066
2026-06-01,SWE,Jan Svensson,0.0000002291,0.0000000065
2026-06-01,SWE,Thomas Sjöberg,0.0000002180,0.0000000062
2026-06-01,SWE,Bo Börjesson,0.0000002121,0.0000000061
2026-06-01,SWE,Anders Grönhagen,0.0000002097,0.0000000060
2026-06-01,SWE,Thomas Larsson,0.0000001645,0.0000000047
2026-06-01,SWE,Tony Persson,0.0000001645,0.0000000047
2026-06-01,SWE,Sten-Ove Ramberg,0.0000001035,0.0000000030
2026-06-01,SWE,Ralf Edström,0.0000000990,0.0000000028
2026-06-01,SWE,Roland Sandberg,0.0000000883,0.0000000025
2026-06-01,SWE,Rutger Backe,0.0000000787,0.0000000022
2026-06-01,SWE,Tore Cervin,0.0000000722,0.0000000021
2026-06-01,SWE,Mats Nordgren,0.0000000552,0.0000000016
2026-06-01,SWE,Bo Larsson,0.0000000395,0.0000000011
2026-06-01,SWE,Thomas Nordahl,0.0000000376,0.0000000011
2026-06-01,SWE,Conny Torstensson,0.0000000322,0.0000000009
2026-06-01,SWE,Ove Grahn,0.0000000322,0.0000000009
2026-06-01,SWE,Ove Kindvall,0.0000000321,0.0000000009
2026-06-01,SWE,Björn Andersson,0.0000000255,0.0000000007
2026-06-01,SWE,Tom Turesson,0.0000000091,0.0000000003
2026-06-01,SWE,Dag Szepanski,0.0000000071,0.0000000002
2026-06-01,SWE,Leif Eriksson,0.0000000049,0.0000000001
2026-06-01,SWE,Jan Olsson,0.0000000043,0.0000000001
2026-06-01,SWE,Dan Brzokoupil,0.0000000035,0.0000000001
2026-06-01,SWE,Inge Danielsson,0.0000000030,0.0000000001
2026-06-01,SWE,Örjan Persson,0.0000000028,0.0000000001
2026-06-01,SWE,Roland Grip,0.0000000022,0.0000000001
2026-06-01,SWE,Agne Simonsson,0.0000000015,0.0000000000
2026-06-01,SWE,Kurt Hamrin,0.0000000014,0.0000000000
2026-06-01,SWE,Torbjörn Jonsson,0.0000000012,0.0000000000
2026-06-01,SWE,Lars Granström,0.0000000012,0.0000000000
2026-06-01,SWE,Ingvar Svensson,0.0000000011,0.0000000000
2026-06-01,SWE,Yngve Brodd,0.0000000007,0.0000000000
2026-06-01,SWE,Örjan Martinsson,0.0000000004,0.0000000000
2026-06-01,SWE,Rune Börjesson,0.0000000004,0.0000000000
2026-06-01,SWE,Harry Bild,0.0000000003,0.0000000000
2026-06-01,SWE,Nils Liedholm,0.0000000001,0.0000000000
2026-06-01,SWE,Gunnar Gren,0.0000000000,0.0000000000
2026-06-01,SWE,Lennart Skoglund,0.0000000000,0.0000000000
2026-06-01,SWE,Nils-Åke Sandell,0.0000000000,0.0000000000
2026-06-01,SWE,Karl-Erik Palmér,0.0000000000,0.0000000000
2026-06-01,SWE,Stig Sundqvist,0.0000000000,0.0000000000
2026-06-01,SWE,Gösta Sandberg,0.0000000000,0.0000000000
2026-06-01,SWE,Herbert Sandin,0.0000000000,0.0000000000
2026-06-01,SWE,Hans Persson,0.0000000000,0.0000000000
2026-06-01,SWE,Arne Selmosson,0.0000000000,0.0000000000
2026-06-01,SWE,Bengt Berndtsson,0.0000000000,0.0000000000
2026-06-01,SWE,Sune Andersson,0.0000000000,0.0000000000
2026-06-01,SWE,Hasse Jeppson,0.0000000000,0.0000000000
2026-06-01,SWE,Bror Mellberg,0.0000000000,0.0000000000
2026-06-01,SWE,Gustav Wetterström,0.0000000000,0.0000000000
2026-06-01,SWE,Arne Nyberg,0.0000000000,0.0000000000
2026-06-01,SWE,Harry Andersson,0.0000000000,0.0000000000
2026-06-01,SWE,Lennart Bunke,0.0000000000,0.0000000000
2026-06-01,SWE,Sven Jonasson,0.0000000000,0.0000000000
2026-06-01,SWE,Gustav Josefsson,0.0000000000,0.0000000000
2026-06-01,SWE,Tore Keller,0.0000000000,0.0000000000
2026-06-01,SWE,Erik Persson,0.0000000000,0.0000000000
2026-06-01,SWE,Kurt Svanström,0.0000000000,0.0000000000
2026-06-01,SWE,Knut Kroon,0.0000000000,0.0000000000
2026-06-01,SWE,Knut Hansson,0.0000000000,0.0000000000
2026-06-01,SWE,Bertil Ericsson,0.0000000000,0.0000000000
2026-06-01,SWE,Gösta Dunker,0.0000000000,0.0000000000
2026-06-01,SWE,Sven Andersson,0.0000000000,0.0000000000
2026-06-01,SWE,Torsten Bunke,0.0000000000,0.0000000000
2026-06-01,SWE,Sven Rydell,0.0000000000,0.0000000000
2026-06-01,SWE,Rudolf Kock,0.0000000000,0.0000000000
2026-06-01,SWE,Per Kaufeldt,0.0000000000,0.0000000000
2026-06-01,SWE,Charles Brommesson,0.0000000000,0.0000000000
2026-06-01,SWE,Evert Lundqvist,0.0000000000,0.0000000000
2026-06-01,TUN,Mohamed Ali Ben Romdhane,2.8719926336,0.1074318538
2026-06-01,TUN,Elias Achouri,2.3754706831,0.0888585911
2026-06-01,TUN,Elias Saad,2.3702964960,0.0886650417
2026-06-01,TUN,Ferjani Sassi,1.7249184957,0.0645235609
2026-06-01,TUN,Firas Chaouat,1.6660770428,0.0623224946
2026-06-01,TUN,Ismaël Gharbi,1.6627604079,0.0621984301
2026-06-01,TUN,Ali Abdi,1.6625818639,0.0621917513
2026-06-01,TUN,Wahbi Khazri,1.6251839386,0.0607928172
2026-06-01,TUN,Hazem Mastouri,1.4286400752,0.0534407540
2026-06-01,TUN,Youssef Msakni,1.4258122005,0.0533349724
2026-06-01,TUN,Ellyes Skhiri,1.2445519914,0.0465546207
2026-06-01,TUN,Seifeddine Jaziri,1.0727234300,0.0401270760
2026-06-01,TUN,Montassar Talbi,0.8611499317,0.0322128032
2026-06-01,TUN,Hamza Rafia,0.8487297034,0.0317482031
2026-06-01,TUN,Hannibal Mejbri,0.8014319321,0.0299789481
2026-06-01,TUN,Yassine Meriah,0.4581688931,0.0171386002
2026-06-01,TUN,Firas Ben Larbi,0.4113562351,0.0153874917
2026-06-01,TUN,Dylan Bronn,0.2523044906,0.0094378860
2026-06-01,TUN,Hamza Mathlouthi,0.2164660195,0.0080972860
2026-06-01,TUN,Ali Maâloul,0.2041756121,0.0076375421
2026-06-01,TUN,Aïssa Laïdouni,0.2041756121,0.0076375421
2026-06-01,TUN,Mohamed Dräger,0.2041756121,0.0076375421
2026-06-01,TUN,Anis Ben Slimane,0.1909292848,0.0071420403
2026-06-01,TUN,Naïm Sliti,0.1652558213,0.0061816799
2026-06-01,TUN,Taha Yassine Khenissi,0.1272650034,0.0047605677
2026-06-01,TUN,Fakhreddine Ben Youssef,0.0730447857,0.0027323666
2026-06-01,TUN,Ahmed Akaïchi,0.0690111654,0.0025814821
2026-06-01,TUN,Mohamed Amine Ben Amor,0.0484557280,0.0018125703
2026-06-01,TUN,Anice Badri,0.0469924348,0.0017578333
2026-06-01,TUN,Ghailene Chaalali,0.0468126580,0.0017511085
2026-06-01,TUN,Yassine Chikhaoui,0.0453425005,0.0016961147
2026-06-01,TUN,Oussama Darragi,0.0367269708,0.0013738359
2026-06-01,TUN,Aymen Abdennour,0.0342198749,0.0012800536
2026-06-01,TUN,Änis Ben-Hatira,0.0342198749,0.0012800536
2026-06-01,TUN,Issam Jemâa,0.0330204152,0.0012351858
2026-06-01,TUN,Saad Bguir,0.0250145984,0.0009357143
2026-06-01,TUN,Syam Ben Youssef,0.0250145984,0.0009357143
2026-06-01,TUN,Mohamed Ali Manser,0.0187109800,0.0006999166
2026-06-01,TUN,Chadi Hammami,0.0149145885,0.0005579060
2026-06-01,TUN,Saber Khelifa,0.0141674835,0.0005299592
2026-06-01,TUN,Francileudo Santos,0.0129548321,0.0004845979
2026-06-01,TUN,Khaled Mouelhi,0.0094035626,0.0003517565
2026-06-01,TUN,Chaouki Ben Saada,0.0069895074,0.0002614546
2026-06-01,TUN,Khaled Korbi,0.0065775491,0.0002460446
2026-06-01,TUN,Hichem Essifi,0.0041698092,0.0001559789
2026-06-01,TUN,Amine Chermiti,0.0032616227,0.0001220066
2026-06-01,TUN,Zouheir Dhaouadi,0.0032367147,0.0001210749
2026-06-01,TUN,Radhi Jaïdi,0.0029909732,0.0001118825
2026-06-01,TUN,Ziad Jaziri,0.0029394124,0.0001099538
2026-06-01,TUN,Nabil Taïder,0.0028603525,0.0001069964
2026-06-01,TUN,Haykel Guemamdia,0.0026494986,0.0000991091
2026-06-01,TUN,Wissem Ben Yahia,0.0026189830,0.0000979676
2026-06-01,TUN,Ammar Jemal,0.0024490709,0.0000916117
2026-06-01,TUN,José Clayton,0.0024338144,0.0000910410
2026-06-01,TUN,Fahid Ben Khalfallah,0.0020849046,0.0000779895
2026-06-01,TUN,Saber Ben Frej,0.0020849046,0.0000779895
2026-06-01,TUN,Yassin Mikari,0.0020849046,0.0000779895
2026-06-01,TUN,Tijani Belaid,0.0018371848,0.0000687231
2026-06-01,TUN,Karim Haggui,0.0017247372,0.0000645168
2026-06-01,TUN,Mejdi Traoui,0.0016220036,0.0000606739
2026-06-01,TUN,Ali Zitouni,0.0014033226,0.0000524937
2026-06-01,TUN,Adel Chedli,0.0013762532,0.0000514811
2026-06-01,TUN,Jawhar Mnari,0.0013335189,0.0000498826
2026-06-01,TUN,Kaies Ghodhbane,0.0012539881,0.0000469076
2026-06-01,TUN,Selim Benachour,0.0012116147,0.0000453225
2026-06-01,TUN,Zoubeir Baya,0.0011831335,0.0000442572
2026-06-01,TUN,Khaled Badra,0.0009106788,0.0000340655
2026-06-01,TUN,Najeh Braham,0.0008632704,0.0000322921
2026-06-01,TUN,Riadh Bouazizi,0.0008050773,0.0000301153
2026-06-01,TUN,Mehdi Nafti,0.0006445967,0.0000241123
2026-06-01,TUN,Wisam El Abdy,0.0006445967,0.0000241123
2026-06-01,TUN,Imed Mhedhebi,0.0005386453,0.0000201490
2026-06-01,TUN,Adel Sellimi,0.0002762609,0.0000103340
2026-06-01,TUN,Raouf Bouzaiene,0.0002268150,0.0000084844
2026-06-01,TUN,Hassen Gabsi,0.0002065122,0.0000077249
2026-06-01,TUN,Riadh Jelassi,0.0001952980,0.0000073055
2026-06-01,TUN,Maher Kanzari,0.0001445692,0.0000054079
2026-06-01,TUN,Mehdi Ben Slimane,0.0001276718,0.0000047758
2026-06-01,TUN,Ziad Tlemçani,0.0001085645,0.0000040610
2026-06-01,TUN,Skander Souayah,0.0000988745,0.0000036986
2026-06-01,TUN,Imed Ben Younes,0.0000729689,0.0000027295
2026-06-01,TUN,Jameleddine Limam,0.0000562980,0.0000021059
2026-06-01,TUN,Taoufik Herichi,0.0000539809,0.0000020192
2026-06-01,TUN,Hédi Berkhissa,0.0000521088,0.0000019492
2026-06-01,TUN,Faouzi Rouissi,0.0000288274,0.0000010783
2026-06-01,TUN,Abdelkader Ben Hassen,0.0000243695,0.0000009116
2026-06-01,TUN,Ayedi Hamrouni,0.0000240025,0.0000008979
2026-06-01,TUN,Mohamed Ali Mahjoubi,0.0000188763,0.0000007061
2026-06-01,TUN,Lotfi Rouissi,0.0000169376,0.0000006336
2026-06-01,TUN,Bassam Jeridi,0.0000044558,0.0000001667
2026-06-01,TUN,Nabil Maâloul,0.0000042150,0.0000001577
2026-06-01,TUN,Tarak Dhiab,0.0000021287,0.0000000796
2026-06-01,TUN,Lasaad Abdelli,0.0000020984,0.0000000785
2026-06-01,TUN,Kais Yâakoubi,0.0000017830,0.0000000667
2026-06-01,TUN,Abdelkader Rakbaoui,0.0000011458,0.0000000429
2026-06-01,TUN,Mohamed Gasri,0.0000009604,0.0000000359
2026-06-01,TUN,Hakim Braham,0.0000005341,0.0000000200
2026-06-01,TUN,Lotfi Hsoumi,0.0000005341,0.0000000200
2026-06-01,TUN,Kamel Gabsi,0.0000001885,0.0000000071
2026-06-01,TUN,Témime Lahzami,0.0000001838,0.0000000069
2026-06-01,TUN,Abderraouf Ben Aziza,0.0000001784,0.0000000067
2026-06-01,TUN,Néjib Liman,0.0000001409,0.0000000053
2026-06-01,TUN,Ali Kaabi,0.0000001291,0.0000000048
2026-06-01,TUN,Mohamed Akid,0.0000001170,0.0000000044
2026-06-01,TUN,Khemais Labidi,0.0000000740,0.0000000028
2026-06-01,TUN,Mokhtar Dhouieb,0.0000000506,0.0000000019
2026-06-01,TUN,Néjib Ghommidh,0.0000000506,0.0000000019
2026-06-01,TUN,Mohsen Labidi,0.0000000467,0.0000000017
2026-06-01,TUN,Moncef Khouini,0.0000000363,0.0000000014
2026-06-01,TUN,Amor Jebali,0.0000000326,0.0000000012
